,id,activity_name,type,timestamp,resource
23536,67,Verify_repayment_agreement,assign,2470-02-08 15:26:42,operator
23537,67,Verify_repayment_agreement,complete,2470-02-08 16:15:04,
23538,67,Approve_application,assign,2470-02-08 16:15:04,operator
23539,67,Approve_application,complete,2470-02-08 16:17:06,
23540,67,Loan__application_approved,assign,2470-02-08 16:17:06,
23541,67,Loan__application_approved,complete,2470-02-08 16:17:06,
23542,120,Loan__application_received,assign,2471-02-13 13:00:00,
23543,120,Loan__application_received,complete,2471-02-13 13:00:00,
23544,120,Check__application__form_completeness,assign,2471-02-13 13:00:00,operator
23545,120,Check__application__form_completeness,complete,2471-02-13 14:33:43,
23546,120,Return_application_back_to_applicant,assign,2471-02-13 14:33:43,operator
23547,120,Return_application_back_to_applicant,complete,2471-02-13 15:15:03,
23548,120,Receive_updated_application,assign,2471-02-13 15:15:03,operator
23549,120,Receive_updated_application,complete,2471-02-13 15:23:20,
23550,120,Check__application__form_completeness,assign,2471-02-13 15:23:20,operator
23551,120,Check__application__form_completeness,complete,2471-02-13 15:33:13,
23552,120,Appraise_property,assign,2471-02-13 15:33:13,operator
23553,120,Check_credit_history,assign,2471-02-13 15:33:13,operator
23554,120,Check_credit_history,complete,2471-02-13 15:36:41,
23555,120,Assess_loan_risk,assign,2471-02-13 15:36:41,operator
23556,120,Appraise_property,complete,2471-02-13 15:39:19,
23557,120,Assess_loan_risk,complete,2471-02-13 16:03:09,
23558,120,Assess_eligibility,assign,2471-02-13 16:03:09,operator
23559,120,Assess_eligibility,complete,2471-02-13 16:39:06,
23560,120,Prepare_acceptance_pack,assign,2471-02-13 16:39:06,operator
23561,120,Prepare_acceptance_pack,complete,2471-02-13 16:44:19,
23562,120,Check_if_home_insurance_quote_is_requested,assign,2471-02-13 16:44:19,operator
23563,120,Check_if_home_insurance_quote_is_requested,complete,2471-02-13 16:51:51,
23564,120,Send_acceptance_pack,assign,2471-02-13 16:51:51,operator
23565,120,Send_acceptance_pack,complete,2471-02-14 09:18:31,
23566,120,Verify_repayment_agreement,assign,2471-02-14 09:18:31,operator
23567,120,Verify_repayment_agreement,complete,2471-02-14 09:51:02,
23568,120,Approve_application,assign,2471-02-14 09:51:02,operator
23569,120,Approve_application,complete,2471-02-14 10:22:42,
23570,120,Loan__application_approved,assign,2471-02-14 10:22:42,
23571,120,Loan__application_approved,complete,2471-02-14 10:22:42,
23572,38,Loan__application_received,assign,2472-02-06 12:00:00,
23573,38,Loan__application_received,complete,2472-02-06 12:00:00,
23574,38,Check__application__form_completeness,assign,2472-02-06 12:00:00,operator
23575,38,Check__application__form_completeness,complete,2472-02-06 12:46:02,
23576,38,Return_application_back_to_applicant,assign,2472-02-06 12:46:02,operator
23577,38,Return_application_back_to_applicant,complete,2472-02-06 13:43:40,
23578,38,Receive_updated_application,assign,2472-02-06 13:43:40,operator
23579,38,Receive_updated_application,complete,2472-02-06 14:45:38,
23580,38,Check__application__form_completeness,assign,2472-02-06 14:45:38,operator
23581,38,Check__application__form_completeness,complete,2472-02-07 09:35:18,
23582,38,Appraise_property,assign,2472-02-07 09:35:18,operator
23583,38,Check_credit_history,assign,2472-02-07 09:35:18,operator
23584,38,Appraise_property,complete,2472-02-07 09:38:46,
23585,38,Check_credit_history,complete,2472-02-07 10:11:01,
23586,38,Assess_loan_risk,assign,2472-02-07 10:11:01,operator
23587,38,Assess_loan_risk,complete,2472-02-07 10:43:01,
23588,38,Assess_eligibility,assign,2472-02-07 10:43:01,operator
23589,38,Assess_eligibility,complete,2472-02-07 10:56:16,
23590,38,Prepare_acceptance_pack,assign,2472-02-07 10:56:16,operator
23591,38,Prepare_acceptance_pack,complete,2472-02-07 11:04:32,
23592,38,Check_if_home_insurance_quote_is_requested,assign,2472-02-07 11:04:32,operator
23593,38,Check_if_home_insurance_quote_is_requested,complete,2472-02-07 12:06:26,
23594,38,Send_acceptance_pack,assign,2472-02-07 12:06:26,operator
23595,38,Send_acceptance_pack,complete,2472-02-07 12:17:08,
23596,38,Verify_repayment_agreement,assign,2472-02-07 12:17:08,operator
23597,38,Verify_repayment_agreement,complete,2472-02-07 12:37:06,
23598,38,Approve_application,assign,2472-02-07 12:37:06,operator
23599,38,Approve_application,complete,2472-02-07 13:01:20,
23600,38,Loan__application_approved,assign,2472-02-07 13:01:20,
23601,38,Loan__application_approved,complete,2472-02-07 13:01:20,
23602,213,Loan__application_received,assign,2473-02-21 11:30:00,
23603,213,Loan__application_received,complete,2473-02-21 11:30:00,
23604,213,Check__application__form_completeness,assign,2473-02-21 11:30:00,operator
23605,213,Check__application__form_completeness,complete,2473-02-21 11:47:13,
23606,213,Appraise_property,assign,2473-02-21 11:47:13,operator
23607,213,Check_credit_history,assign,2473-02-21 11:47:13,operator
23608,213,Check_credit_history,complete,2473-02-21 12:19:19,
23609,213,Assess_loan_risk,assign,2473-02-21 12:19:19,operator
23610,213,Appraise_property,complete,2473-02-21 12:36:40,
23611,213,Assess_loan_risk,complete,2473-02-21 12:47:26,
23612,213,Assess_eligibility,assign,2473-02-21 12:47:26,operator
23613,213,Assess_eligibility,complete,2473-02-21 12:48:42,
23614,213,Prepare_acceptance_pack,assign,2473-02-21 12:48:42,operator
23615,213,Prepare_acceptance_pack,complete,2473-02-21 12:49:43,
23616,213,Check_if_home_insurance_quote_is_requested,assign,2473-02-21 12:49:43,operator
23617,213,Check_if_home_insurance_quote_is_requested,complete,2473-02-21 12:59:36,
23618,213,Send_acceptance_pack,assign,2473-02-21 12:59:36,operator
23619,213,Send_acceptance_pack,complete,2473-02-21 13:02:09,
23620,213,Verify_repayment_agreement,assign,2473-02-21 13:02:09,operator
23621,213,Verify_repayment_agreement,complete,2473-02-21 14:02:20,
23622,213,Approve_application,assign,2473-02-21 14:02:20,operator
23623,213,Approve_application,complete,2473-02-21 14:08:33,
23624,213,Loan__application_approved,assign,2473-02-21 14:08:33,
23625,213,Loan__application_approved,complete,2473-02-21 14:08:33,
23626,187,Loan__application_received,assign,2474-02-19 14:30:00,
23627,187,Loan__application_received,complete,2474-02-19 14:30:00,
23628,187,Check__application__form_completeness,assign,2474-02-19 14:30:00,operator
23629,187,Check__application__form_completeness,complete,2474-02-19 14:38:42,
23630,187,Appraise_property,assign,2474-02-19 14:38:42,operator
23631,187,Check_credit_history,assign,2474-02-19 14:38:42,operator
23632,187,Check_credit_history,complete,2474-02-19 14:40:00,
23633,187,Assess_loan_risk,assign,2474-02-19 14:40:00,operator
23634,187,Assess_loan_risk,complete,2474-02-19 14:40:18,
23635,187,Appraise_property,complete,2474-02-19 14:40:19,
23636,187,Assess_eligibility,assign,2474-02-19 14:40:19,operator
23637,187,Assess_eligibility,complete,2474-02-19 14:42:21,
23638,187,Prepare_acceptance_pack,assign,2474-02-19 14:42:21,operator
23639,187,Prepare_acceptance_pack,complete,2474-02-19 15:40:25,
23640,187,Check_if_home_insurance_quote_is_requested,assign,2474-02-19 15:40:25,operator
23641,187,Check_if_home_insurance_quote_is_requested,complete,2474-02-19 15:46:42,
23642,187,Send_home_insurance_quote,assign,2474-02-19 15:46:42,operator
23643,187,Send_home_insurance_quote,complete,2474-02-20 10:28:00,
23644,187,Verify_repayment_agreement,assign,2474-02-20 10:28:00,operator
23645,187,Verify_repayment_agreement,complete,2474-02-20 11:00:54,
23646,187,Cancel_application,assign,2474-02-20 11:00:54,operator
23647,187,Cancel_application,complete,2474-02-20 11:17:25,
23648,187,Loan__application_canceled,assign,2474-02-20 11:17:25,
23649,187,Loan__application_canceled,complete,2474-02-20 11:17:25,
23650,94,Loan__application_received,assign,2475-02-11 16:00:00,
23651,94,Loan__application_received,complete,2475-02-11 16:00:00,
23652,94,Check__application__form_completeness,assign,2475-02-11 16:00:00,operator
23653,94,Check__application__form_completeness,complete,2475-02-11 16:10:31,
23654,94,Appraise_property,assign,2475-02-11 16:10:31,operator
23655,94,Check_credit_history,assign,2475-02-11 16:10:31,operator
23656,94,Appraise_property,complete,2475-02-11 16:13:50,
23657,94,Check_credit_history,complete,2475-02-11 16:47:02,
23658,94,Assess_loan_risk,assign,2475-02-11 16:47:02,operator
23659,94,Assess_loan_risk,complete,2475-02-12 11:48:01,
23660,94,Assess_eligibility,assign,2475-02-12 11:48:01,operator
23661,94,Assess_eligibility,complete,2475-02-12 11:50:36,
23662,94,Reject_application,assign,2475-02-12 11:50:36,operator
23663,94,Reject_application,complete,2475-02-12 11:53:01,
23664,94,Loan_application_rejected,assign,2475-02-12 11:53:01,
23665,94,Loan_application_rejected,complete,2475-02-12 11:53:01,
23666,168,Loan__application_received,assign,2476-02-18 13:00:00,
23667,168,Loan__application_received,complete,2476-02-18 13:00:00,
23668,168,Check__application__form_completeness,assign,2476-02-18 13:00:00,operator
23669,168,Check__application__form_completeness,complete,2476-02-18 14:01:52,
23670,168,Appraise_property,assign,2476-02-18 14:01:52,operator
23671,168,Check_credit_history,assign,2476-02-18 14:01:52,operator
23672,168,Check_credit_history,complete,2476-02-18 14:37:54,
23673,168,Assess_loan_risk,assign,2476-02-18 14:37:54,operator
23674,168,Assess_loan_risk,complete,2476-02-18 14:40:22,
23675,168,Appraise_property,complete,2476-02-18 15:47:31,
23676,168,Assess_eligibility,assign,2476-02-18 15:47:31,operator
23677,168,Assess_eligibility,complete,2476-02-18 16:24:05,
23678,168,Reject_application,assign,2476-02-18 16:24:05,operator
23679,168,Reject_application,complete,2476-02-18 16:48:33,
23680,168,Loan_application_rejected,assign,2476-02-18 16:48:33,
23681,168,Loan_application_rejected,complete,2476-02-18 16:48:33,
23682,68,Loan__application_received,assign,2477-02-08 11:00:00,
23683,68,Loan__application_received,complete,2477-02-08 11:00:00,
23684,68,Check__application__form_completeness,assign,2477-02-08 11:00:00,operator
23685,68,Check__application__form_completeness,complete,2477-02-08 11:11:31,
23686,68,Appraise_property,assign,2477-02-08 11:11:31,operator
23687,68,Check_credit_history,assign,2477-02-08 11:11:31,operator
23688,68,Check_credit_history,complete,2477-02-08 12:07:53,
23689,68,Assess_loan_risk,assign,2477-02-08 12:07:53,operator
23690,68,Appraise_property,complete,2477-02-08 12:15:39,
23691,68,Assess_loan_risk,complete,2477-02-08 12:37:34,
23692,68,Assess_eligibility,assign,2477-02-08 12:37:34,operator
23693,68,Assess_eligibility,complete,2477-02-08 12:52:45,
23694,68,Reject_application,assign,2477-02-08 12:52:45,operator
23695,68,Reject_application,complete,2477-02-08 13:28:47,
23696,68,Loan_application_rejected,assign,2477-02-08 13:28:47,
23697,68,Loan_application_rejected,complete,2477-02-08 13:28:47,
23698,223,Loan__application_received,assign,2478-02-21 16:30:00,
23699,223,Loan__application_received,complete,2478-02-21 16:30:00,
23700,223,Check__application__form_completeness,assign,2478-02-21 16:30:00,operator
23701,223,Check__application__form_completeness,complete,2478-02-21 16:31:25,
23702,223,Appraise_property,assign,2478-02-21 16:31:25,operator
23703,223,Check_credit_history,assign,2478-02-21 16:31:25,operator
23704,223,Check_credit_history,complete,2478-02-21 16:33:20,
23705,223,Assess_loan_risk,assign,2478-02-21 16:33:20,operator
23706,223,Assess_loan_risk,complete,2478-02-21 16:39:12,
23707,223,Appraise_property,complete,2478-02-21 16:59:24,
23708,223,Assess_eligibility,assign,2478-02-21 16:59:24,operator
23709,223,Assess_eligibility,complete,2478-02-22 09:19:59,
23710,223,Reject_application,assign,2478-02-22 09:19:59,operator
23711,223,Reject_application,complete,2478-02-22 09:59:04,
23712,223,Loan_application_rejected,assign,2478-02-22 09:59:04,
23713,223,Loan_application_rejected,complete,2478-02-22 09:59:04,
23714,55,Loan__application_received,assign,2479-02-07 12:30:00,
23715,55,Loan__application_received,complete,2479-02-07 12:30:00,
23716,55,Check__application__form_completeness,assign,2479-02-07 12:30:00,operator
23717,55,Check__application__form_completeness,complete,2479-02-07 13:13:34,
23718,55,Return_application_back_to_applicant,assign,2479-02-07 13:13:34,operator
23719,55,Return_application_back_to_applicant,complete,2479-02-07 13:23:26,
23720,55,Receive_updated_application,assign,2479-02-07 13:23:26,operator
23721,55,Receive_updated_application,complete,2479-02-07 14:41:22,
23722,55,Check__application__form_completeness,assign,2479-02-07 14:41:22,operator
23723,55,Check__application__form_completeness,complete,2479-02-07 14:57:46,
23724,55,Appraise_property,assign,2479-02-07 14:57:46,operator
23725,55,Check_credit_history,assign,2479-02-07 14:57:46,operator
23726,55,Check_credit_history,complete,2479-02-07 15:02:44,
23727,55,Assess_loan_risk,assign,2479-02-07 15:02:44,operator
23728,55,Assess_loan_risk,complete,2479-02-07 15:05:28,
23729,55,Appraise_property,complete,2479-02-07 15:16:17,
23730,55,Assess_eligibility,assign,2479-02-07 15:16:17,operator
23731,55,Assess_eligibility,complete,2479-02-07 15:18:27,
23732,55,Reject_application,assign,2479-02-07 15:18:27,operator
23733,55,Reject_application,complete,2479-02-07 15:49:01,
23734,55,Loan_application_rejected,assign,2479-02-07 15:49:01,
23735,55,Loan_application_rejected,complete,2479-02-07 15:49:01,
23736,6,Loan__application_received,assign,2480-02-04 12:00:00,
23737,6,Loan__application_received,complete,2480-02-04 12:00:00,
23738,6,Check__application__form_completeness,assign,2480-02-04 12:00:00,operator
23739,6,Check__application__form_completeness,complete,2480-02-04 12:42:51,
23740,6,Appraise_property,assign,2480-02-04 12:42:51,operator
23741,6,Check_credit_history,assign,2480-02-04 12:42:51,operator
23742,6,Check_credit_history,complete,2480-02-04 13:16:49,
23743,6,Assess_loan_risk,assign,2480-02-04 13:16:49,operator
23744,6,Assess_loan_risk,complete,2480-02-04 13:25:59,
23745,6,Appraise_property,complete,2480-02-04 14:25:03,
23746,6,Assess_eligibility,assign,2480-02-04 14:25:03,operator
23747,6,Assess_eligibility,complete,2480-02-04 15:15:12,
23748,6,Prepare_acceptance_pack,assign,2480-02-04 15:15:12,operator
23749,6,Prepare_acceptance_pack,complete,2480-02-04 15:22:50,
23750,6,Check_if_home_insurance_quote_is_requested,assign,2480-02-04 15:22:50,operator
23751,6,Check_if_home_insurance_quote_is_requested,complete,2480-02-04 15:49:18,
23752,6,Send_home_insurance_quote,assign,2480-02-04 15:49:18,operator
23753,6,Send_home_insurance_quote,complete,2480-02-04 16:18:00,
23754,6,Verify_repayment_agreement,assign,2480-02-04 16:18:00,operator
23755,6,Verify_repayment_agreement,complete,2480-02-05 09:53:33,
23756,6,Cancel_application,assign,2480-02-05 09:53:33,operator
23757,6,Cancel_application,complete,2480-02-05 09:58:32,
23758,6,Loan__application_canceled,assign,2480-02-05 09:58:32,
23759,6,Loan__application_canceled,complete,2480-02-05 09:58:32,
23760,75,Loan__application_received,assign,2481-02-08 14:30:00,
23761,75,Loan__application_received,complete,2481-02-08 14:30:00,
23762,75,Check__application__form_completeness,assign,2481-02-08 14:30:00,operator
23763,75,Check__application__form_completeness,complete,2481-02-08 14:50:10,
23764,75,Appraise_property,assign,2481-02-08 14:50:10,operator
23765,75,Check_credit_history,assign,2481-02-08 14:50:10,operator
23766,75,Appraise_property,complete,2481-02-08 15:20:39,
23767,75,Check_credit_history,complete,2481-02-08 16:01:26,
23768,75,Assess_loan_risk,assign,2481-02-08 16:01:26,operator
23769,75,Assess_loan_risk,complete,2481-02-08 16:13:32,
23770,75,Assess_eligibility,assign,2481-02-08 16:13:32,operator
23771,75,Assess_eligibility,complete,2481-02-08 16:14:27,
23772,75,Reject_application,assign,2481-02-08 16:14:27,operator
23773,75,Reject_application,complete,2481-02-08 16:39:09,
23774,75,Loan_application_rejected,assign,2481-02-08 16:39:09,
23775,75,Loan_application_rejected,complete,2481-02-08 16:39:09,
23776,159,Loan__application_received,assign,2482-02-15 16:30:00,
23777,159,Loan__application_received,complete,2482-02-15 16:30:00,
23778,159,Check__application__form_completeness,assign,2482-02-15 16:30:00,operator
23779,159,Check__application__form_completeness,complete,2482-02-15 16:51:05,
23780,159,Appraise_property,assign,2482-02-15 16:51:05,operator
23781,159,Check_credit_history,assign,2482-02-15 16:51:05,operator
23782,159,Check_credit_history,complete,2482-02-15 16:52:14,
23783,159,Assess_loan_risk,assign,2482-02-15 16:52:14,operator
23784,159,Appraise_property,complete,2482-02-15 16:58:50,
23785,159,Assess_loan_risk,complete,2482-02-18 10:16:57,
23786,159,Assess_eligibility,assign,2482-02-18 10:16:57,operator
23787,159,Assess_eligibility,complete,2482-02-18 10:59:42,
23788,159,Prepare_acceptance_pack,assign,2482-02-18 10:59:42,operator
23789,159,Prepare_acceptance_pack,complete,2482-02-18 11:03:10,
23790,159,Check_if_home_insurance_quote_is_requested,assign,2482-02-18 11:03:10,operator
23791,159,Check_if_home_insurance_quote_is_requested,complete,2482-02-18 11:17:07,
23792,159,Send_home_insurance_quote,assign,2482-02-18 11:17:07,operator
23793,159,Send_home_insurance_quote,complete,2482-02-18 11:44:03,
23794,159,Verify_repayment_agreement,assign,2482-02-18 11:44:03,operator
23795,159,Verify_repayment_agreement,complete,2482-02-18 12:37:19,
23796,159,Cancel_application,assign,2482-02-18 12:37:19,operator
23797,159,Cancel_application,complete,2482-02-18 13:44:48,
23798,159,Loan__application_canceled,assign,2482-02-18 13:44:48,
23799,159,Loan__application_canceled,complete,2482-02-18 13:44:48,
23800,147,Loan__application_received,assign,2482-02-15 10:30:00,
23801,147,Loan__application_received,complete,2482-02-15 10:30:00,
23802,147,Check__application__form_completeness,assign,2482-02-15 10:30:00,operator
23803,147,Check__application__form_completeness,complete,2482-02-15 11:17:25,
23804,147,Appraise_property,assign,2482-02-15 11:17:25,operator
23805,147,Check_credit_history,assign,2482-02-15 11:17:25,operator
23806,147,Appraise_property,complete,2482-02-15 12:02:33,
23807,147,Check_credit_history,complete,2482-02-15 12:07:51,
23808,147,Assess_loan_risk,assign,2482-02-15 12:07:51,operator
23809,147,Assess_loan_risk,complete,2482-02-15 13:07:59,
23810,147,Assess_eligibility,assign,2482-02-15 13:07:59,operator
23811,147,Assess_eligibility,complete,2482-02-15 13:25:46,
23812,147,Reject_application,assign,2482-02-15 13:25:46,operator
23813,147,Reject_application,complete,2482-02-15 13:29:46,
23814,147,Loan_application_rejected,assign,2482-02-15 13:29:46,
23815,147,Loan_application_rejected,complete,2482-02-15 13:29:46,
23816,73,Loan__application_received,assign,2483-02-08 13:30:00,
23817,73,Loan__application_received,complete,2483-02-08 13:30:00,
23818,73,Check__application__form_completeness,assign,2483-02-08 13:30:00,operator
23819,73,Check__application__form_completeness,complete,2483-02-08 13:55:42,
23820,73,Appraise_property,assign,2483-02-08 13:55:42,operator
23821,73,Check_credit_history,assign,2483-02-08 13:55:42,operator
23822,73,Appraise_property,complete,2483-02-08 14:12:04,
23823,73,Check_credit_history,complete,2483-02-08 16:11:15,
23824,73,Assess_loan_risk,assign,2483-02-08 16:11:15,operator
23825,73,Assess_loan_risk,complete,2483-02-08 16:14:21,
23826,73,Assess_eligibility,assign,2483-02-08 16:14:21,operator
23827,73,Assess_eligibility,complete,2483-02-08 16:28:26,
23828,73,Reject_application,assign,2483-02-08 16:28:26,operator
23829,73,Reject_application,complete,2483-02-11 09:08:20,
23830,73,Loan_application_rejected,assign,2483-02-11 09:08:20,
23831,73,Loan_application_rejected,complete,2483-02-11 09:08:20,
23832,92,Loan__application_received,assign,2484-02-11 15:00:00,
23833,92,Loan__application_received,complete,2484-02-11 15:00:00,
23834,92,Check__application__form_completeness,assign,2484-02-11 15:00:00,operator
23835,92,Check__application__form_completeness,complete,2484-02-11 15:00:24,
23836,92,Appraise_property,assign,2484-02-11 15:00:24,operator
23837,92,Check_credit_history,assign,2484-02-11 15:00:24,operator
23838,92,Appraise_property,complete,2484-02-11 15:02:00,
23839,92,Check_credit_history,complete,2484-02-12 09:41:26,
23840,92,Assess_loan_risk,assign,2484-02-12 09:41:26,operator
23841,92,Assess_loan_risk,complete,2484-02-12 10:16:46,
23842,92,Assess_eligibility,assign,2484-02-12 10:16:46,operator
23843,92,Assess_eligibility,complete,2484-02-12 10:36:38,
23844,92,Reject_application,assign,2484-02-12 10:36:38,operator
23845,92,Reject_application,complete,2484-02-12 10:44:11,
23846,92,Loan_application_rejected,assign,2484-02-12 10:44:11,
23847,92,Loan_application_rejected,complete,2484-02-12 10:44:11,
23848,86,Loan__application_received,assign,2485-02-11 12:00:00,
23849,86,Loan__application_received,complete,2485-02-11 12:00:00,
23850,86,Check__application__form_completeness,assign,2485-02-11 12:00:00,operator
23851,86,Check__application__form_completeness,complete,2485-02-11 12:12:33,
23852,86,Appraise_property,assign,2485-02-11 12:12:33,operator
23853,86,Check_credit_history,assign,2485-02-11 12:12:33,operator
23854,86,Appraise_property,complete,2485-02-11 12:14:52,
23855,86,Check_credit_history,complete,2485-02-11 12:16:28,
23856,86,Assess_loan_risk,assign,2485-02-11 12:16:28,operator
23857,86,Assess_loan_risk,complete,2485-02-11 12:19:06,
23858,86,Assess_eligibility,assign,2485-02-11 12:19:06,operator
23859,86,Assess_eligibility,complete,2485-02-11 12:21:06,
23860,86,Reject_application,assign,2485-02-11 12:21:06,operator
23861,86,Reject_application,complete,2485-02-11 14:21:29,
23862,86,Loan_application_rejected,assign,2485-02-11 14:21:29,
23863,86,Loan_application_rejected,complete,2485-02-11 14:21:29,
23864,21,Loan__application_received,assign,2486-02-05 11:30:00,
23865,21,Loan__application_received,complete,2486-02-05 11:30:00,
23866,21,Check__application__form_completeness,assign,2486-02-05 11:30:00,operator
23867,21,Check__application__form_completeness,complete,2486-02-05 11:39:19,
23868,21,Appraise_property,assign,2486-02-05 11:39:19,operator
23869,21,Check_credit_history,assign,2486-02-05 11:39:19,operator
23870,21,Appraise_property,complete,2486-02-05 11:44:34,
23871,21,Check_credit_history,complete,2486-02-05 11:45:24,
23872,21,Assess_loan_risk,assign,2486-02-05 11:45:24,operator
23873,21,Assess_loan_risk,complete,2486-02-05 11:56:24,
23874,21,Assess_eligibility,assign,2486-02-05 11:56:24,operator
23875,21,Assess_eligibility,complete,2486-02-05 12:06:19,
23876,21,Reject_application,assign,2486-02-05 12:06:19,operator
23877,21,Reject_application,complete,2486-02-05 12:09:04,
23878,21,Loan_application_rejected,assign,2486-02-05 12:09:04,
23879,21,Loan_application_rejected,complete,2486-02-05 12:09:04,
23880,178,Loan__application_received,assign,2487-02-19 10:00:00,
23881,178,Loan__application_received,complete,2487-02-19 10:00:00,
23882,178,Check__application__form_completeness,assign,2487-02-19 10:00:00,operator
23883,178,Check__application__form_completeness,complete,2487-02-19 10:10:08,
23884,178,Appraise_property,assign,2487-02-19 10:10:08,operator
23885,178,Check_credit_history,assign,2487-02-19 10:10:08,operator
23886,178,Appraise_property,complete,2487-02-19 10:24:33,
23887,178,Check_credit_history,complete,2487-02-19 10:27:56,
23888,178,Assess_loan_risk,assign,2487-02-19 10:27:56,operator
23889,178,Assess_loan_risk,complete,2487-02-19 11:58:59,
23890,178,Assess_eligibility,assign,2487-02-19 11:58:59,operator
23891,178,Assess_eligibility,complete,2487-02-19 12:23:00,
23892,178,Prepare_acceptance_pack,assign,2487-02-19 12:23:00,operator
23893,178,Prepare_acceptance_pack,complete,2487-02-19 12:49:32,
23894,178,Check_if_home_insurance_quote_is_requested,assign,2487-02-19 12:49:32,operator
23895,178,Check_if_home_insurance_quote_is_requested,complete,2487-02-19 13:08:51,
23896,178,Send_home_insurance_quote,assign,2487-02-19 13:08:51,operator
23897,178,Send_home_insurance_quote,complete,2487-02-19 13:11:00,
23898,178,Verify_repayment_agreement,assign,2487-02-19 13:11:00,operator
23899,178,Verify_repayment_agreement,complete,2487-02-19 13:39:14,
23900,178,Cancel_application,assign,2487-02-19 13:39:14,operator
23901,178,Cancel_application,complete,2487-02-19 14:33:44,
23902,178,Loan__application_canceled,assign,2487-02-19 14:33:44,
23903,178,Loan__application_canceled,complete,2487-02-19 14:33:44,
23904,46,Loan__application_received,assign,2488-02-06 16:00:00,
23905,46,Loan__application_received,complete,2488-02-06 16:00:00,
23906,46,Check__application__form_completeness,assign,2488-02-06 16:00:00,operator
23907,46,Check__application__form_completeness,complete,2488-02-06 16:39:18,
23908,46,Appraise_property,assign,2488-02-06 16:39:18,operator
23909,46,Check_credit_history,assign,2488-02-06 16:39:18,operator
23910,46,Appraise_property,complete,2488-02-06 16:46:14,
23911,46,Check_credit_history,complete,2488-02-06 16:54:41,
23912,46,Assess_loan_risk,assign,2488-02-06 16:54:41,operator
23913,46,Assess_loan_risk,complete,2488-02-07 09:20:40,
23914,46,Assess_eligibility,assign,2488-02-07 09:20:40,operator
23915,46,Assess_eligibility,complete,2488-02-07 09:40:07,
23916,46,Reject_application,assign,2488-02-07 09:40:07,operator
23917,46,Reject_application,complete,2488-02-07 10:43:40,
23918,46,Loan_application_rejected,assign,2488-02-07 10:43:40,
23919,46,Loan_application_rejected,complete,2488-02-07 10:43:40,
23920,79,Loan__application_received,assign,2489-02-08 16:30:00,
23921,79,Loan__application_received,complete,2489-02-08 16:30:00,
23922,79,Check__application__form_completeness,assign,2489-02-08 16:30:00,operator
23923,79,Check__application__form_completeness,complete,2489-02-08 16:49:03,
23924,79,Appraise_property,assign,2489-02-08 16:49:03,operator
23925,79,Check_credit_history,assign,2489-02-08 16:49:03,operator
23926,79,Appraise_property,complete,2489-02-08 16:52:51,
23927,79,Check_credit_history,complete,2489-02-11 09:35:31,
23928,79,Assess_loan_risk,assign,2489-02-11 09:35:31,operator
23929,79,Assess_loan_risk,complete,2489-02-11 10:18:33,
23930,79,Assess_eligibility,assign,2489-02-11 10:18:33,operator
23931,79,Assess_eligibility,complete,2489-02-11 10:29:23,
23932,79,Prepare_acceptance_pack,assign,2489-02-11 10:29:23,operator
23933,79,Prepare_acceptance_pack,complete,2489-02-11 12:06:41,
23934,79,Check_if_home_insurance_quote_is_requested,assign,2489-02-11 12:06:41,operator
23935,79,Check_if_home_insurance_quote_is_requested,complete,2489-02-11 13:59:58,
23936,79,Send_home_insurance_quote,assign,2489-02-11 13:59:58,operator
23937,79,Send_home_insurance_quote,complete,2489-02-11 14:47:43,
23938,79,Verify_repayment_agreement,assign,2489-02-11 14:47:43,operator
23939,79,Verify_repayment_agreement,complete,2489-02-11 14:56:47,
23940,79,Approve_application,assign,2489-02-11 14:56:47,operator
23941,79,Approve_application,complete,2489-02-11 15:14:48,
23942,79,Loan__application_approved,assign,2489-02-11 15:14:48,
23943,79,Loan__application_approved,complete,2489-02-11 15:14:48,
23944,181,Loan__application_received,assign,2490-02-19 11:30:00,
23945,181,Loan__application_received,complete,2490-02-19 11:30:00,
23946,181,Check__application__form_completeness,assign,2490-02-19 11:30:00,operator
23947,181,Check__application__form_completeness,complete,2490-02-19 11:49:45,
23948,181,Appraise_property,assign,2490-02-19 11:49:45,operator
23949,181,Check_credit_history,assign,2490-02-19 11:49:45,operator
23950,181,Appraise_property,complete,2490-02-19 12:43:19,
23951,181,Check_credit_history,complete,2490-02-19 13:00:27,
23952,181,Assess_loan_risk,assign,2490-02-19 13:00:27,operator
23953,181,Assess_loan_risk,complete,2490-02-19 13:20:10,
23954,181,Assess_eligibility,assign,2490-02-19 13:20:10,operator
23955,181,Assess_eligibility,complete,2490-02-19 13:20:52,
23956,181,Prepare_acceptance_pack,assign,2490-02-19 13:20:52,operator
23957,181,Prepare_acceptance_pack,complete,2490-02-19 13:28:33,
23958,181,Check_if_home_insurance_quote_is_requested,assign,2490-02-19 13:28:33,operator
23959,181,Check_if_home_insurance_quote_is_requested,complete,2490-02-19 13:31:40,
23960,181,Send_acceptance_pack,assign,2490-02-19 13:31:40,operator
23961,181,Send_acceptance_pack,complete,2490-02-19 13:33:34,
23962,181,Verify_repayment_agreement,assign,2490-02-19 13:33:34,operator
23963,181,Verify_repayment_agreement,complete,2490-02-19 13:40:18,
23964,181,Approve_application,assign,2490-02-19 13:40:18,operator
23965,181,Approve_application,complete,2490-02-19 13:44:31,
23966,181,Loan__application_approved,assign,2490-02-19 13:44:31,
